run_id,schema_id,scenario_id,sample_index,terrain_component_id,terrain_type,x_m,y_m,height_m,normal_x,normal_y,normal_z,terrain_mu_query,contact_material_mu,sinkage_m,estimated_friction,scm_sinkage_demo_m,source
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1179,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,1.100,-0.00108,-0.00518,-0.04923,0.99877,0.6192,0.6192,0.00453,0.6192,0.00453,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1180,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,1.200,0.00384,0.01833,-0.04896,0.99863,0.6173,0.6173,0.00235,0.6173,0.00235,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1181,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,1.300,0.00869,0.04146,-0.04770,0.99800,0.6138,0.6138,0.00115,0.6138,0.00115,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1182,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,1.400,0.01337,0.06373,-0.04549,0.99693,0.6105,0.6105,0.00053,0.6105,0.00053,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1183,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,1.500,0.01778,0.08467,-0.04238,0.99551,0.6073,0.6073,0.00023,0.6073,0.00023,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1184,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,1.600,0.02185,0.10386,-0.03844,0.99385,0.6044,0.6044,0.00010,0.6044,0.00010,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1185,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,1.700,0.02550,0.12096,-0.03376,0.99208,0.6018,0.6018,0.00004,0.6018,0.00004,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1186,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,1.800,0.02864,0.13563,-0.02844,0.99035,0.5995,0.5995,0.00001,0.5995,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1187,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,1.900,0.03122,0.14763,-0.02259,0.98879,0.5977,0.5977,0.00000,0.5977,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1188,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.200,2.000,0.03319,0.15674,-0.01631,0.98750,0.5963,0.5963,0.00000,0.5963,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1189,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-2.000,0.01687,0.16458,0.00828,0.98633,0.6080,0.6080,0.00000,0.6080,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1190,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.900,0.01587,0.15504,0.01147,0.98784,0.6087,0.6087,0.00000,0.6087,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1191,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.800,0.01455,0.14248,0.01445,0.98969,0.6096,0.6096,0.00001,0.6096,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1192,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.700,0.01296,0.12711,0.01715,0.99174,0.6107,0.6107,0.00004,0.6107,0.00004,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1193,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.600,0.01111,0.10918,0.01954,0.99383,0.6121,0.6121,0.00010,0.6121,0.00010,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1194,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.500,0.00905,0.08903,0.02154,0.99580,0.6135,0.6135,0.00024,0.6135,0.00024,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1195,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.400,0.00682,0.06703,0.02313,0.99748,0.6151,0.6151,0.00056,0.6151,0.00056,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1196,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.300,0.00448,0.04362,0.02426,0.99875,0.6168,0.6168,0.00121,0.6168,0.00121,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1197,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.200,0.00207,0.01929,0.02490,0.99950,0.6185,0.6185,0.00246,0.6185,0.00246,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1198,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.100,-0.00033,-0.00545,0.02504,0.99967,0.6198,0.6198,0.00475,0.6198,0.00475,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1199,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-1.000,-0.00267,-0.03008,0.02468,0.99924,0.6181,0.6181,0.00865,0.6181,0.00865,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1200,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-0.900,-0.00490,-0.05406,0.02382,0.99825,0.6165,0.6165,0.01489,0.6165,0.01489,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1201,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-0.800,-0.00697,-0.07691,0.02249,0.99678,0.6150,0.6150,0.02421,0.6150,0.02421,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1202,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-0.700,-0.00888,-0.09815,0.02071,0.99496,0.6137,0.6137,0.03716,0.6137,0.03716,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1203,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-0.600,-0.01061,-0.11736,0.01853,0.99292,0.6124,0.6124,0.05387,0.6124,0.05387,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1204,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-0.500,-0.01219,-0.13420,0.01600,0.99082,0.6113,0.6113,0.07377,0.6113,0.07377,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1205,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-0.400,-0.01360,-0.14837,0.01317,0.98884,0.6103,0.6103,0.09540,0.6103,0.09540,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1206,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-0.300,-0.01484,-0.15962,0.01009,0.98713,0.6094,0.6094,0.11652,0.6094,0.11652,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1207,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-0.200,-0.01587,-0.16778,0.00683,0.98580,0.6087,0.6087,0.13441,0.6087,0.13441,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1208,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,-0.100,-0.01663,-0.17272,0.00344,0.98496,0.6081,0.6081,0.14644,0.6081,0.14644,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1209,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.000,-0.01708,-0.17438,-0.00000,0.98468,0.6078,0.6078,0.15068,0.6078,0.15068,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1210,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.100,-0.01715,-0.17272,-0.00344,0.98496,0.6077,0.6077,0.14644,0.6077,0.14644,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1211,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.200,-0.01683,-0.16778,-0.00683,0.98580,0.6080,0.6080,0.13441,0.6080,0.13441,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1212,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.300,-0.01613,-0.15962,-0.01009,0.98713,0.6085,0.6085,0.11652,0.6085,0.11652,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1213,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.400,-0.01505,-0.14837,-0.01317,0.98884,0.6093,0.6093,0.09540,0.6093,0.09540,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1214,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.500,-0.01363,-0.13420,-0.01600,0.99082,0.6103,0.6103,0.07377,0.6103,0.07377,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1215,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.600,-0.01192,-0.11736,-0.01853,0.99292,0.6115,0.6115,0.05387,0.6115,0.05387,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1216,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.700,-0.00996,-0.09815,-0.02071,0.99496,0.6129,0.6129,0.03716,0.6129,0.03716,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1217,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.800,-0.00780,-0.07691,-0.02249,0.99678,0.6144,0.6144,0.02421,0.6144,0.02421,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1218,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,0.900,-0.00547,-0.05406,-0.02382,0.99825,0.6161,0.6161,0.01489,0.6161,0.01489,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1219,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.000,-0.00304,-0.03008,-0.02468,0.99924,0.6178,0.6178,0.00865,0.6178,0.00865,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1220,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.100,-0.00055,-0.00545,-0.02504,0.99967,0.6196,0.6196,0.00475,0.6196,0.00475,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1221,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.200,0.00195,0.01929,-0.02490,0.99950,0.6186,0.6186,0.00246,0.6186,0.00246,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1222,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.300,0.00442,0.04362,-0.02426,0.99875,0.6168,0.6168,0.00121,0.6168,0.00121,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1223,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.400,0.00679,0.06703,-0.02313,0.99748,0.6151,0.6151,0.00056,0.6151,0.00056,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1224,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.500,0.00904,0.08903,-0.02154,0.99580,0.6135,0.6135,0.00024,0.6135,0.00024,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1225,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.600,0.01111,0.10918,-0.01954,0.99383,0.6121,0.6121,0.00010,0.6121,0.00010,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1226,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.700,0.01296,0.12711,-0.01715,0.99174,0.6107,0.6107,0.00004,0.6107,0.00004,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1227,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.800,0.01455,0.14248,-0.01445,0.98969,0.6096,0.6096,0.00001,0.6096,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1228,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,1.900,0.01587,0.15504,-0.01147,0.98784,0.6087,0.6087,0.00000,0.6087,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1229,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-0.100,2.000,0.01687,0.16458,-0.00828,0.98633,0.6080,0.6080,0.00000,0.6080,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1230,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-2.000,0.00000,0.16721,-0.00000,0.98592,0.6200,0.6200,0.00000,0.6200,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1231,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.900,0.00000,0.15753,-0.00000,0.98751,0.6200,0.6200,0.00001,0.6200,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1232,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.800,0.00000,0.14479,-0.00000,0.98946,0.6200,0.6200,0.00001,0.6200,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1233,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.700,0.00000,0.12918,-0.00000,0.99162,0.6200,0.6200,0.00004,0.6200,0.00004,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1234,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.600,0.00001,0.11098,-0.00000,0.99382,0.6200,0.6200,0.00010,0.6200,0.00010,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1235,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.500,0.00002,0.09050,-0.00000,0.99590,0.6200,0.6200,0.00025,0.6200,0.00025,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1236,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.400,0.00006,0.06814,-0.00000,0.99768,0.6200,0.6200,0.00058,0.6200,0.00058,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1237,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.300,0.00012,0.04435,-0.00000,0.99902,0.6199,0.6199,0.00125,0.6199,0.00125,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1238,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.200,0.00024,0.01961,-0.00000,0.99981,0.6198,0.6198,0.00255,0.6198,0.00255,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1239,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.100,0.00044,-0.00554,-0.00000,0.99998,0.6197,0.6197,0.00491,0.6197,0.00491,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1240,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-1.000,0.00073,-0.03058,-0.00000,0.99953,0.6195,0.6195,0.00895,0.6195,0.00895,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1241,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-0.900,0.00114,-0.05496,-0.00000,0.99849,0.6192,0.6192,0.01540,0.6192,0.01540,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1242,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-0.800,0.00163,-0.07818,-0.00000,0.99694,0.6188,0.6188,0.02503,0.6188,0.02503,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1243,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-0.700,0.00216,-0.09976,-0.00000,0.99501,0.6185,0.6185,0.03842,0.6185,0.03842,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1244,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-0.600,0.00263,-0.11929,-0.00000,0.99286,0.6181,0.6181,0.05570,0.6181,0.05570,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1245,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-0.500,0.00297,-0.13639,-0.00000,0.99066,0.6179,0.6179,0.07627,0.6179,0.07627,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1246,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-0.400,0.00309,-0.15076,-0.00000,0.98857,0.6178,0.6178,0.09863,0.6178,0.09863,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1247,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-0.300,0.00297,-0.16218,-0.00000,0.98676,0.6179,0.6179,0.12047,0.6179,0.12047,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1248,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-0.200,0.00263,-0.17046,-0.00000,0.98536,0.6181,0.6181,0.13896,0.6181,0.13896,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1249,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,-0.100,0.00216,-0.17547,-0.00000,0.98448,0.6185,0.6185,0.15140,0.6185,0.15140,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1250,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,0.000,0.00163,-0.17715,0.00000,0.98418,0.6188,0.6188,0.15579,0.6188,0.15579,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1251,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,0.100,0.00114,-0.17547,0.00000,0.98448,0.6192,0.6192,0.15140,0.6192,0.15140,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1252,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,0.200,0.00073,-0.17046,0.00000,0.98536,0.6195,0.6195,0.13896,0.6195,0.13896,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,1253,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,0.000,0.300,0.00044,-0.16218,0.00000,0.98676,0.6197,0.6197,0.12047,0.6197,0.12047,fallback_pychrono_unavailable
